56.923,31.368,48.767,36.886
52.788,31.711,48.602,39.473
48.67,35.096,47.772,43.896
49.716,38.137,53.051,42.251
49.651,37.874,53.083,42.636
47.921,40.071,50.902,45.41
51.695,44.126,47.877,46.631
50.103,42.035,49.377,49.517
54.638,40.129,47.11,47.897
55.025,43.206,44.599,47.69
54.939,47.117,42.654,47.173
57.167,46.919,43.477,51.05
62.729,47.025,45.546,53.026
66.056,46.934,45.548,52.878
72.267,46.358,42.343,45.17
70.663,45.773,46.037,45.73
65.688,50.172,47.427,47.945
67.592,47.788,49.407,44.708
71.203,47.886,52.436,43.667
70.879,47.345,57.623,47.55
69.629,43.212,53.39,48.721
67.261,42.047,54.966,45.78
69.491,40.924,49.895,47.568
72.766,37.138,51.179,47.987
76.237,36.034,49.631,50.627
68.032,37.385,53.335,52.91
65.505,35.32,51.58,58.001
71.833,31.952,52.144,60.963
75.337,34.612,51.09,60.869
72.54,41.05,52.307,62.957
68.598,40.407,46.913,64.315
71.144,44.749,47.371,63.952
73.709,43.662,48.75,65.569
72.036,39.003,50.604,63.622
75.535,38.091,51.204,61.732
68.13,37.922,48.65,61.965
69.155,41.413,50.557,60.148
63.846,45.522,52.516,59.918
62.617,44.672,49.311,58.022
62.18,46.019,49.022,55.121
63.268,44.767,49.453,51.837
69.758,47.145,53.385,50.59
74.769,48.089,50.308,48.593
70.121,44.791,55.53,40.773
69.56,47.137,58.405,36.398
68.199,44.289,57.787,33.319
61.057,42.877,57.208,34.687
60.047,42.938,56.308,35.15
61.265,45.483,56.114,38.804
60.13,47.292,59.896,42.856
60.577,47.809,62.416,38.75
56.55,50.028,61.965,39.011
54.099,46.964,60.709,36.605
52.157,46.417,61.219,39.04
53.042,44.078,61.286,43.475
54.619,47.49,65.443,39.959
50.369,45.926,65.664,38.94
47.92,48.281,65.029,40.582
52.826,46.257,67.068,37.297
46.85,45.165,63.781,35.451
47.325,44.377,60.06,29.018
47.044,39.608,58.559,31.876
43.16,41.713,58.542,33.082
42.375,42.077,57.03,38.644
44.636,41.926,53.066,33.093
43.479,42.829,54.145,39.412
44.331,41.703,51.382,34.962
43.718,40.254,49.533,38.52
41.573,40.943,44.198,41.831
37.222,40.508,50.292,49.055
39.363,39.467,53.353,50.622
41.305,35.657,49.688,51.591
38.318,38.722,49.061,53.431
36.756,41.409,50.124,59.11
36.422,41.927,53.897,61.905
36.992,35.751,53.655,64.163
38.338,33.044,54.619,69.068
34.945,27.346,58.07,68.53
36.871,26.424,57.596,72.693
33.558,31.233,60.107,74.697
34.364,31.96,61.863,75.344
30.338,34.145,61.394,76.106
30.921,32.606,61.595,76.066
30.941,29.105,64.825,70.823
27.867,29.099,63.34,74.716
30.239,29.862,66.902,75.353
25.336,30.564,60.833,76.546
22.278,29.248,56.44,78.049
26.846,33.083,52.626,75.464
28.472,36.113,57.771,75.241
26.866,37.775,61.757,78.026
28.056,35.414,60.164,74.188
26.281,33.885,61.402,79.288
21.601,34.637,55.127,77.827
15.264,33.335,52.496,75.558
13.935,37.14,50.475,76.621
12.454,32.183,52.225,73.2
8.816,34.079,54.447,74.238
11.541,39.037,48.77,77.077
8.5431,33.433,43.389,76.186
15.674,30.362,46.331,78.654
19.456,30.449,47.558,73.436
19.666,29.707,48.754,72.532
21.077,27.003,47.152,70.993
25.036,27.012,46.975,72.171
29.115,27.887,46.676,70.558
36.447,28.785,44.994,71.499
34.07,23.89,43.165,73.893
33.269,20.792,41.501,73.82
32.375,21.591,47.98,75.562
30.668,22.382,47.678,77.995
31.071,28.989,48.244,79.687
30.072,27.772,45.013,76.822
30.688,28.454,42.267,75.154
28.08,28.724,43.715,80.041
33.684,29.788,43.045,76.759
34.066,30.883,46.477,75.959
34.078,29.075,43.174,74.904
32.393,29.546,43.655,74.969
29.812,33.388,49.029,73.544
29.799,33.624,53.978,71.951
30.691,31.863,49.705,66.332
29.201,35.257,50.089,68.746
27.379,33.735,52.858,67.357
26.671,33.06,52.024,66.84
26.544,34.295,52.838,68.474
29.064,31.584,49.732,66.101
29.159,29.328,53.305,69.603
30.377,30.316,56.429,66.72
32.283,25.606,62.424,63.54
35.669,25.691,58.697,62.661
30.97,27.792,55.729,61.805
27.853,25.658,53.627,62.977
27.277,26.135,47.258,62.376
32.926,22.701,43.174,60.497
36.104,24.122,43.33,58.834
39.595,26.708,43.347,56.98
38.34,21.765,41.089,55.584
40.051,21.965,44.334,54.451
37.128,25.44,47.449,55.778
38.169,28.832,46.228,52.923
36.61,28.109,48.729,52.678
40.013,30.421,52.665,59.271
39.825,33.488,48.117,58.363
40.926,32.233,50.176,52.184
43.142,30.531,49.662,46.221
49.974,29.286,54.008,46.891
49.649,29.987,52.668,43.844
43.098,31.08,51.889,42.944
35.951,30.887,52.796,39.732
34.9,28.107,51.697,34.636
35.022,31.648,50.628,36.241
32.372,29.485,53.953,36.19
35.669,28.628,60.592,35.801
34.349,32.607,62.261,40.594
33.848,37.332,62.852,37.529
34.381,39.965,61.047,34.086
36.772,43.493,64.079,33.534
34.086,48.609,58.802,32.181
35.883,52.701,56.927,31.135
41.369,55.828,55.077,34.538
45.685,53.311,49.549,35.748
49.651,53.816,47.428,40.22
49.25,50.052,48.093,39.34
49.295,50.439,48.89,37.873
49.289,54.917,53.581,31.51
49.336,59.573,53.122,28.226
48.583,56.573,52.395,29.351
55.36,56.477,51.474,28.415
54.727,59.392,48.475,30.78
58.764,61.68,47.744,34.631
56.819,58.09,52.317,35.269
52.409,61.968,56.135,40.389
48.158,59.315,50.76,37.131
50.172,56.81,47.396,37.258
47.987,54.617,45.68,32.041
50.112,60.08,47.056,32.527
50.627,55.837,49.992,31.318
54.808,54.252,48.845,30.33
56.396,53.59,50.245,22.803
55.729,50.61,47.729,17.73
57.444,52.207,53.087,17.614
55.468,54.993,53.314,18.465
55.094,52.865,55.826,23.472
57.942,54.639,56.852,21.765
56.34,51.538,59.77,16.723
57.368,50.549,57.45,14.932
56.814,54.43,56.316,9.6829
52.857,53.908,54.86,11.564
49.266,58.122,53.97,13.947
49.668,61.539,53.38,17.478
47.084,60.461,53.988,19.076
48.796,62.034,55.764,21.234
49.499,59.441,53.676,22.267
50.272,61.378,52.944,21.731
51.013,65.293,46.708,20.743
57.614,64.549,44.794,22.25
61.232,60.585,43.041,26.524
60.855,55.254,42.739,30.791
56.564,52.939,43.242,26.668
59.078,52.715,39.888,29.91
57.36,53.119,44.832,25.501
54.807,53.88,44.194,22.703
56.396,53.898,42.486,22.821
54.79,55.791,41.274,20.602
55.13,57.682,43.364,21.207
56.253,54.405,41.685,19.011
55.704,61.035,38.197,15.837
58.923,56.445,35.916,15.685
54.278,58.079,35.02,13.853
54.193,56.911,32.924,13.548
57.552,56.938,34.853,11.72
58.101,51.901,34.885,13.815
55.464,56.045,38.161,14.185
56.727,58.165,43.306,13.256
52.943,57.331,40.022,11.974
53.54,51.177,36.364,13.398
48.583,51.801,35.838,15.151
45.946,53.988,35.871,11.05
44.015,59.794,39.901,4.2493
48.301,62.354,37.992,3.2138
51.261,62.818,42.657,6.9198
53.569,62.179,39.969,9.222
54.915,62.206,40.264,14.087
59.065,64.153,37.134,13.086
54.97,63.847,42.395,15.001
60.169,65.264,39.591,16.657
59.988,64.296,39.526,17.177
60.128,59.241,45.818,21.536
56.872,61.99,46.285,28.698
61.435,65.769,46.618,27.267
58.187,62.276,49.183,34.651
59.228,66.885,47.998,30.843
53.144,65.057,50.735,31.471
50.556,62.205,53.085,33.465
52.389,61.612,57.821,38.089
52.846,60.536,52.669,38.016
54.41,61.741,55.748,38.213
58.049,54.965,56.446,34.172
60.293,56.921,56.893,34.821
58.882,53.275,63.658,32.609
57.272,52.053,64.234,33.874
59.109,45.855,62.394,34.981
58.947,40.906,60.057,34.189
57.464,42.065,60.157,32.278
56.731,40.685,55.027,34.418
56.985,37.602,54.076,32.78
61.08,38.58,51.905,33.443
60.556,37.088,50.336,32.369
58.591,40.497,49.761,34.317
59.047,38.099,47.095,36.462
56.939,35.63,46.677,39.082
59.489,37.65,45.695,36.309
58.625,36.584,39.209,40.143
60.204,35.926,35.006,41.88
66.264,31.678,40.343,42.586
70.853,35.261,40.085,46.569
70.009,34.015,45.49,45.99
64.534,33.75,46.242,48.844
66.971,32.559,47.835,51.225
63.371,24.004,47.53,55.644
61.12,25.964,51.04,56.453
58.179,26.642,47.584,56.464
56.096,25.019,45.286,55.583
54.157,23.816,39.062,56.612
48.733,19.646,42.549,59.212
48.092,17.098,40.356,56.747
47.658,14.158,39.861,61.413
42.975,14.169,38.046,62.808
41.848,16.577,38.222,65.289
44.621,20.673,38.762,65.031
43.887,14.909,37.736,64.704
44.268,15.271,34.271,64.452
45.554,16.151,34.804,64.037
46.339,19.421,40.055,62.391
47.513,23.39,40.519,62.487
49.385,25.239,33.486,58.471
48.692,27.615,37.836,56.348
51.089,29.248,43.764,57.491
54.904,30.928,34.853,59.783
56.624,31.747,32.882,61.98
56.008,35.918,36.896,55.413
54.265,40.497,33.356,51.982
56.271,40.185,31.707,50.199
58.863,35.163,29.68,51.95
60.068,38.772,29.775,49.439
56.371,41.102,34.91,50.829
62.664,37.847,35.874,48.48
63.484,40.72,37.179,44.266
59.267,38.886,37.806,43.129
60.792,41.834,38.799,39.744
62.469,45.679,40.754,38.091
63.953,45.671,45.404,37.342
68.411,47.766,38.518,39.541
63.985,49.878,39.078,38.332
66.219,48.199,34.191,36.749
66.749,46.127,31.928,37.265
69.72,45.843,33.151,40.1
68.78,49.725,34.902,38.774
71.564,55.114,35.821,40.479
67.86,56.35,34.071,35.089
66.093,55.291,38.304,35.513
64.54,55.666,38.429,35.428
61.674,50.424,42.762,37.664
63.498,48.156,43.702,39.123
61.813,44.473,41.584,38.126
60.473,40.331,46.184,39.289
60.965,35.849,44.293,39.804
56.104,37.672,42.664,40.289
48.564,43.207,40.828,37.829
52.031,49.381,40.493,38.972
54.21,47.331,40.353,39.474
51.351,46.236,43.391,41.394
48.328,44.723,41.699,41.582
52.391,48.52,45.004,43.187
48.488,48.63,46.864,46.111
49.708,46.789,45.595,50.706
51.364,45.985,42.097,55.357
53.511,48.328,43.271,55.667
54.927,42.003,42.407,56.59
51.571,44.015,44.69,51.848
50.655,42.588,39.745,55.773
52.838,44.76,39.848,58.411
54.014,43.053,46.88,59.923
53.754,43.922,49.145,62.323
55.365,46.391,53.599,60.599
58.915,47.881,53.252,56.262
61.458,46.294,54.746,54.983
62.32,46.865,54.078,55.875
62.812,48.161,56.123,54.56
63.231,43.092,57.638,57.04
62.596,39.516,60.645,57.058
62.729,39.637,62.293,56.1
60.911,41.779,58.433,57.677
56.518,39.606,57.683,56.177
58.642,39.757,58.413,52.463
55.297,39.507,55.218,48.614
56.562,38.105,51.189,47.48
60.899,44.007,54.506,45.391
62.257,40.84,56.043,43.71
62.254,42.825,59.467,43.25
62.874,41.125,62.783,40.993
65.325,41.357,65.48,39.247
62.297,40.318,63.952,42.762
67.858,38.816,68.797,43.638
64.792,43.857,67.621,43.031
63.918,41.788,69.718,42.307
63.187,40.845,75.003,44.53
63.221,42.25,69.172,46.559
59.981,45.736,67.306,47.06
59.268,48.9,69.403,47.708
56.979,44.872,70.403,41.943
57.186,46.463,76.066,43.451
55.542,46.739,73.953,44.624
50.071,45.773,68.16,42.012
51.123,44.002,65.01,47.563
53.556,48.075,69.515,43.569
50.012,45.879,67.624,40.209
48.607,43.004,68.46,36.805
48.075,39.462,65.476,41.297
46.788,41.966,66.724,39.091
45.631,44.583,61.076,44.18
39.794,46.695,60.314,40.619
43.758,48.98,55.978,47.434
45.07,48.525,56.081,46.407
44.638,49.849,58.408,42.834
48.828,50.477,58.292,42.366
50.485,54.917,59.59,46.614
54.959,51.355,58.124,47.081
53.482,53.674,55.658,50.01
51.918,51.274,53.068,49.198
53.312,54.214,55.202,47.18
50.902,56.067,58.293,44.509
51.455,58.535,64.096,45.494
49.832,63.239,63.644,43.313
51.097,61.014,66.536,39.845
52.585,56.036,65.938,39.592
54.247,52.759,65.218,42.666
52.54,54.399,64.518,45.649
49.046,52.487,67.303,43.342
42.899,47.323,68.143,48.13
44.834,47.698,68.581,49.311
43.902,45.359,62.699,49.372
46.374,48.186,59.131,54.028
47.121,43.449,58.794,49.231
48.364,44.739,58.701,49.801
50.798,43.476,57.258,51.371
52.069,39.871,55.2,49.161
46.913,39.527,55.667,47.471
45.835,38.848,57.884,44.318
44.734,42.674,59.21,47.236
45.669,41.635,51.056,46.534
49.729,42.268,55.559,45.018
49.066,38.787,56.693,45.933
48.76,36.084,58.991,49.816
45.764,35.633,60.94,53.715
43.558,38.867,57.612,50.804
42.162,36.373,57.041,54.614
42.555,36.208,61.183,53.283
41.75,42.377,62.487,46.591
39.276,45.21,59.458,48.568
40.68,43.552,59.821,47.774
39.451,41.132,59.761,52.275
40.253,42.964,62.473,54.046
39.93,39.513,63.036,49.089
40.973,43.609,57.365,51.382
35.321,38.629,64.438,52.423
26.78,42.437,66.638,47.917
26.911,39.579,64.856,44.778
25.345,39.41,60.99,43.438
27.639,41.129,60.151,38.883
24.258,42.631,58.361,38.847
25.034,45.456,61.186,39.165
24.655,46.436,57.712,41.033
23.133,47.517,57.808,42.298
25.504,48.977,59.153,42.763
23.322,46.777,62.995,41.248
26.049,45.805,61.406,41.208
25.484,40.132,61.886,40.708
23.111,38.785,62.898,40.204
23.18,36.204,62.541,46.001
21.509,36.774,64.994,49.005
22.376,35.104,64.254,52.629
18.116,38.147,59.974,51.309
20.887,37.094,62.809,51.195
19.019,34.707,59.508,50.836
21.541,27.836,56.873,56.744
22.965,30.048,57.72,55.233
21.712,27.171,60.703,51.783
27.197,29.583,58.722,51.797
26.412,28.273,58.327,54.38
32.923,29.726,61.523,58.198
31.407,31.793,59.21,56.234
25.522,31.794,57.86,52.348
22.119,30.261,54.246,49.834
27.977,28.183,56.623,50.266
27.355,31.511,54.37,45.174
26.904,32.614,55.266,45.922
26.871,33.295,57.653,40.575
26.029,36.098,54.966,42.625
25.619,35.319,50.326,43.47
25.86,37.178,47.757,43.061
24.936,36.145,46.268,39.574
21.56,31.078,45.668,43.404
20.507,28.556,46.74,41.797
23.302,31.712,43.363,42.954
25.993,35.655,45.137,45.012
28.259,38.079,41.998,41.129
30.434,38.51,42.267,43.477
34.089,35.618,41.801,48.959
35.064,40.654,41.005,40.624
31.649,37.326,37.461,39.113
28.012,31.65,37.719,43.89
26.275,29.086,39.433,41.125
29.227,30.554,37.002,44.103
34.599,32.067,35.854,44.991
38.276,32.292,36.245,43.777
35.19,26.202,39.188,46.788
32.612,25.416,42.511,45.433
35.263,23.876,42.32,42.682
32.16,23.887,43.282,43.492
34.982,27.1,45.642,49.266
29.602,27.444,45.703,47.782
28.848,26.405,40.469,48.915
30.416,26.092,39.586,47.834
31.678,20.979,37.428,43.634
33.486,21.407,37.665,41.946
36.408,20.132,36.114,38.739
34.622,21.116,40.629,32.932
33.879,20.05,46.185,36.606
33.391,22.096,44.571,37.924
37.248,21.637,43.646,32.559
32.642,23.713,43.914,26.044
31.392,22.443,43.9,26.279
25.56,18.557,42.479,27.228
29.061,16.478,39.978,27.091
31.118,16.663,39.627,23.344
39.043,22.11,38.665,25.212
42.393,19.472,40.307,27.336
38.921,15.232,38.509,21.188
40.507,17.317,38.649,18.458
45.538,23.483,36.249,18.553
45.697,17.802,38.393,19.572
50.619,13.879,38.076,21.012
52.713,13.789,32.216,21.009
51.487,16.882,30.895,17.452
50.254,19.048,31.004,14.843
50.138,19.43,30.122,16.634
51.339,16.573,25.915,20.024
45.576,21.609,31.267,24.129
46.339,21.312,32.119,21.807
46.97,25.291,35.04,24.523
47.657,26.372,38.439,24.998
48.838,23.599,36.76,24.594
48.938,27.604,32.788,19.426
53.747,29.612,27.691,19.685
56.634,30.686,27.622,23.549
54.816,31.526,35.329,15.41
53.762,32.763,34.207,21.751
58.378,30.956,32.386,24.305
59.641,33.328,32.442,25.598
61.306,35.284,34.528,24.867
57.03,39.554,34.236,23.229
61.427,34.672,38.845,22.564
65.243,34.756,36.182,27.883
65.322,35.399,35.987,26.642
63.497,36.474,37.149,29.193
58.252,39.049,37.353,29.376
67.686,42.42,34.835,30.283
67.324,46.389,33.061,33.053
68.551,45.427,36.458,35.32
67.88,44.7,36.402,35.109
66.441,41.632,35.245,37.383
67.806,40.265,36.384,37.943
64.132,37.933,36.927,40.545
61.212,38.201,38.171,50.359
62.557,41.345,35.962,54.336
65.809,40.697,40.42,53.425
68.351,41.398,45.236,54.153
64.694,43.052,41.955,57.986
63.554,41.078,42.805,57.144
56.754,40.293,48.379,53.591
61.221,40.131,54.702,55.793
60.033,38.858,55.493,51.39
64.56,36.215,55.568,53.394
62.835,35.97,54.115,56.336
64.102,34.036,55.183,58.338
66.03,34.358,59.946,55.054
66.013,30.755,59.841,57.407
65.2,31.738,58.013,55.059
62.193,29.801,54.707,56.526
61.358,24.69,50.538,55.223
60.569,29.262,51.131,54.246
58.699,25.923,51.463,57.361
61.392,24.229,49.655,55.082
62.221,26.417,47.327,55.998
66.115,28.928,46.373,56.492
64.242,37.003,45.582,53.132
62.308,40.08,47.068,55.156
61.155,40.648,51.329,55.738
60.726,43.832,54.956,52.138
62.481,41.734,58.911,53.327
61.135,42.613,59.639,53.075
58.714,45.69,62.009,51.182
58.07,49.302,62.174,53.504
59.357,49.452,66.543,54.352
60.225,46.649,65.077,59.736
62.495,44.252,59.263,59.493
65.073,48.078,55.368,61.138
67.61,46.027,51.93,62.372
67.568,46.658,50.206,59.755
69.102,46.352,52.202,64.362
69.304,43.845,47.581,66.792
64.63,46.03,47.318,65.665
65.881,45.474,45.021,63.356
65.413,45.306,44.708,65.886
65.7,46.352,46.091,66.793
68.32,52.585,46.207,62.59
63.633,48.705,44.309,64.763
64.054,45.743,40.007,67.296
64.995,46.909,38.357,65.209
70.448,45.398,41.106,66.704
74.468,46.472,32.609,64.035
78.882,53.706,33.361,63.405
80.892,58.274,34.876,61.649
84.663,51.419,34.614,64.294
83.996,48.816,35.695,66.503
86.858,49.992,36.007,61.677
88.684,51.128,41.691,62.121
87.852,50.682,43.983,64.273
90.311,51.107,48.515,66.947
91.904,53.92,46.713,68.43
91.317,52.295,43.507,71.393
91.369,52.65,47.48,72.113
93.96,50.35,43.714,71.665
91.273,51.543,45.403,65.737
88.623,50.605,45.442,68.032
87.934,50.815,43.303,70.01
86.596,49.608,44.787,64.06
85.748,49.592,43.227,59.903
85.875,53.366,43.651,61.443
