59.566,71.358,38.396,51.32
61.922,71.445,36.376,52.517
60.815,70.407,41.463,51.913
59.4,74.273,46.29,50.607
57.829,77.481,44.817,49.541
59.827,74.656,46.88,55.725
69.85,73.623,51.38,55.03
73.551,67.933,53.105,55.134
72.35,65.992,55.559,54.812
73.672,63.504,51.989,49.525
74.099,64.905,51.414,51.081
74.789,66.741,46.573,49.486
74.79,64.518,44.986,49.941
77.091,57.8,52.489,51.184
74.12,56.304,50.506,51.053
76.714,63.025,44.75,48.51
76.133,65.148,46.88,46.206
73.424,71.395,50.293,42.36
77.085,71.613,50.591,40.966
72.473,71.961,51.876,37.428
69.602,75.352,47.919,44.202
69.295,78.017,43.375,43.442
68.523,75.944,41.074,41.26
66.585,74.539,43.218,39.811
69.277,74.099,42.895,40.148
68.126,76.536,45.337,42.003
67.229,77.282,45.497,42.706
69.714,79.445,43.099,44.202
75.152,76.666,37.234,45.703
74.949,79.355,37.945,44.318
71.912,78.025,40.681,49.743
69.046,75.619,40.587,50.292
69.94,70.217,43.261,51.302
71.427,69.315,43.638,52.67
70.092,73.495,43.904,54.386
72.427,74.794,50.032,54.741
69.351,69.723,51.485,52.999
68.409,74.242,47.733,49.04
75.624,73.347,46.101,50.321
73.891,77.02,48.038,52.13
73.495,75.313,40.916,50.824
70.455,78.543,43.911,48.688
73.239,77.819,40.101,47.042
74.284,72.026,40.205,40.267
72.778,71.586,41.739,35.421
71.452,73.094,40.29,40.818
69.02,74.142,42.704,37.652
65.33,76.023,44.448,37.544
67.744,73.504,45.611,39.142
72.917,75.917,47.913,39.59
70.203,79.021,48.388,41.632
71.033,76.52,49.935,40.927
68.952,80.35,51.001,40.279
66.261,85.793,57.592,41.41
66.172,87.816,58.764,40.427
65.541,89.734,59.161,39.306
66.731,86.179,55.839,44.662
69.8,84.827,51.179,44.939
68.066,80.644,52.099,53.288
66.625,78.478,49.916,55.944
67.584,80.598,46.629,52.316
64.236,78.539,43.826,49.603
67.873,81.378,45.627,49.169
68.939,80.967,41.901,49.525
70.086,81.316,43.385,48.276
67.829,81.272,45.48,48.322
71.156,77.965,42.229,47.443
69.514,77.675,42.841,50.152
75.002,81.857,41.487,44.925
72.346,83.334,42.036,43.003
74.386,80.506,38.162,49.18
72.041,83.474,39.518,53.237
73.175,86.079,41.976,57.184
74.926,89.04,46.965,57.202
74.067,93.188,48.53,58.265
75.187,94.326,53.582,53.912
71.324,95.361,50.194,56.932
72.25,90.856,48.472,58.382
71.776,86.766,46.728,59.855
73.122,88.047,46.965,60.476
70.853,88.639,47.675,59.865
68.203,93.025,47.216,62.625
62.589,92.566,42.258,66.176
62.362,90.339,39.821,67.851
65.876,91.085,41.887,67.082
65.295,89.546,46.798,67.421
59.222,90.886,45.42,66.112
56.419,92.005,45.031,66.978
53.761,88.018,50.625,67.121
49.047,89.052,55.279,64.962
50.989,88.328,53.08,67.552
53.772,83.989,51.316,71.447
57.709,89.126,51.041,73.897
55.011,84.987,50.433,72.724
54.826,82.178,46.787,65.78
55.647,85.122,46.846,65.347
56.423,81.984,50.084,70.046
54.526,80.177,49.371,74.763
49.207,78.485,45.896,75.917
50.139,76.752,50.241,77.59
47.63,76.313,48.324,76.323
49.409,73.908,48.963,74.1
48.279,74.029,47.76,75.638
45.173,64.179,45.202,75.483
46.791,66.611,44.702,74.109
45.504,64.265,43.62,75.574
47.301,62.804,40.956,75.154
42.245,60.935,41.573,81.201
38.477,57.246,42.073,82.902
36.251,55.305,37.916,84.214
37.031,58.274,37.849,84.969
33.809,49.039,38.766,83.192
33.124,48.957,39.46,81.656
29.59,49.178,38.12,86.6
30.061,47.956,41.36,85.17
31.751,45.307,35.905,83.989
33.967,43.212,36.788,81.145
38.167,43.982,35.356,79.054
40.618,43.349,39.762,79.04
42.412,39.488,39.367,78.625
42.714,44.167,42.683,78.259
41.091,41.856,42.891,79.497
43.884,40.567,47.054,82.045
44.453,44.706,43.135,83.195
44.472,45.015,38.91,81.709
46.119,40.88,40.318,78.975
45.423,39.289,39.581,77.253
44.418,38.981,37.94,72.681
36.185,38.258,37.676,76.616
37.898,39.933,39.169,79.473
36.288,40.19,39.58,70.951
39.583,36.364,35.35,72.077
46.898,32.984,30.978,69.235
47.012,34.901,30.553,67.486
44.667,31.537,30.974,65.502
39.992,34.07,32.54,63.307
45.726,36.075,24.829,63.942
48.95,42.26,23.288,66.417
50.027,42.136,28.401,66.38
51.732,42.66,27.639,64.147
51.88,38.177,28.521,61.235
47.204,39.124,26.952,63.847
51.601,38.135,25.52,65.436
51.15,38.661,27.994,65.925
55.264,46.898,28.741,66.803
54.734,44.516,28.938,67.959
57.525,44.576,32.543,62.447
57.832,44.278,31.641,61.549
58.554,47.085,34.558,59.831
57.757,53.277,37.018,60.24
61.672,50.372,40.683,58.775
61.122,49.818,39.683,57
61.744,52.898,38.84,55.127
62.336,53.486,39.013,52.999
61.31,55.924,37.599,50.857
61.629,53.513,43.056,50.793
58.473,57.486,39.266,52.612
57.13,56.089,40.465,54.509
60.573,51.216,40.919,49.51
60.744,51.583,39.552,54.147
63.773,50.691,39.426,54.794
65.793,54.891,39.997,53.738
63.654,58.52,40.975,50.273
64.631,55.724,47.056,53.112
68.671,59.193,47.096,51.745
71.514,57.319,47.652,50.001
73.08,57.463,45.035,55.77
71.098,58.836,40.307,52.727
65.397,57.96,37.304,50.964
62.658,58.008,37.86,53.783
61.556,54.801,37.351,57.989
56.62,58.619,36.054,60.864
57.99,61.297,33.167,62.452
54.444,58.123,31.144,63.697
57.28,57.424,30.588,63.533
59.05,57.09,32.396,60.286
56.427,54.856,32.885,59.035
59.996,54.507,33.064,62.58
66.221,51.425,33.292,59.582
68.715,48.145,32.043,57.904
71.591,55.28,35.451,58.468
70.805,56.133,33.687,59.076
73.804,54.495,35.924,55.463
76.525,51.148,35.637,53.524
76.818,49.088,34.634,55.155
75.042,48.885,33.328,56.008
77.083,45.055,32.596,54.095
77.202,40.859,31.533,58.703
75.184,43.119,29.399,56.968
76.661,41.009,31.536,57.714
77.061,36.971,28.45,55.294
81.523,36.649,29.7,53.914
81.261,34.819,30.582,55.163
79.029,31.958,30.867,57.133
77.663,31.476,36.397,62.05
71,31.661,39.434,61.48
68.505,31.775,42.834,60.894
65.186,38.282,45.279,60.994
63.638,34.757,45.135,59.209
65.51,36.702,43.918,55.45
62.213,36.419,51.864,58.913
63.376,35.661,50.952,57.734
61.347,36.425,52.744,60.036
60.208,39.652,50.637,60.309
58.558,40.099,53.636,60.099
57.812,36.22,47.371,59.694
50.798,33.983,49.775,61.139
48.313,34.374,44.682,58.452
49.304,32.241,44.826,56.646
54.132,25.017,47.05,55.602
54.943,24.112,51.164,52.454
55.316,21.241,50.156,51.178
57.743,22.387,48.59,52.275
54.907,22.636,51.72,49.977
54.539,26.625,49.828,52.099
53.875,27.712,52.38,50.034
53.612,28.774,54.879,56.052
49.677,29.275,56.815,55.728
49.257,26.037,54.807,57.288
49.973,27.781,55.931,61.151
55.132,22.84,55.371,60.71
58.442,23.87,54.377,58.51
59.05,26.825,50.404,58.345
57.594,22.189,49.22,52.691
55.181,24.178,49.651,46.231
52.179,24.044,46.225,43.922
50.306,25.035,46.101,43.138
52.853,24.42,44.185,39.123
56.187,24.815,44.194,40.152
56.415,27.206,47.549,41.374
55.238,27.5,41.77,42.319
58.506,29.525,42.567,46.332
57.554,30.452,39.13,45.603
55.557,29.608,44.999,43.108
58.008,23.731,47.317,43.705
62.43,29.899,46.113,43.184
63.652,24.046,51.46,40.177
64.379,20.295,49.507,38.249
63.188,21.271,53.243,41.715
59.946,23.428,54.567,44.045
51.618,21.142,55.373,45.353
53,24.294,55.261,49.352
53.578,23.417,53.781,48.62
50.009,26.505,57.035,50.95
49.899,31.521,59.608,51.118
52.011,27.367,61.188,47.448
55.062,27.635,59.979,50.614
56.363,30.647,63.162,54.326
61.798,30.924,65.122,57.077
59.477,35.081,66.645,60.007
63.969,34.532,67.525,62.436
65.282,35.078,68.041,60.565
67.064,37.147,70.149,59.369
65.337,40.139,67.44,59.974
63.887,40.95,64.161,60.666
66.888,41.098,63.843,62.522
64.828,47.761,66.409,61.295
66.922,51.571,66.345,57.341
63.546,53.228,67.98,56.299
65.965,53.679,67.278,53.041
62.736,57.949,61.41,52.456
59.528,63.994,60.87,55.293
61.096,66.267,59.882,52.737
58.762,63.391,65.695,50.718
56.195,62.234,65.446,51.731
59.631,62.588,63.074,48.898
57.839,58.52,64.379,46.307
57.353,61.449,63.974,46.732
57.958,57.493,65.639,41.769
62.804,55.723,70.76,39.967
62.176,58.172,69.08,38.853
63.436,59.316,69.632,38.429
63.225,61.665,65.706,40.503
63.208,59.951,65.627,40.113
59.643,62.945,64.536,42.127
60.739,60.727,62.309,45.974
62.225,61.29,59.231,40.47
63.337,59.727,59.808,40.436
67.912,55.563,55.857,42.445
61.407,52.711,52.538,41.083
56.579,47.761,53.689,39.289
55.105,47.651,51.786,39.882
58.885,47.592,50.557,42.983
59.664,48.816,48.667,44.509
55.285,49.236,44.519,44.389
53.162,48.431,50.183,47.657
50.032,48.47,49.66,49.037
50.058,47.297,45.97,47.673
48.621,45.412,48.3,49.223
52.081,49.893,50.277,53.788
48.208,48.296,52.443,56.694
44.086,50.558,51.507,58.886
39.577,47.356,55.836,60.142
34.747,46.121,49.563,58.393
42.027,51.973,51.126,57.218
42.487,54.891,44.555,57.058
42.405,53.556,42.555,51.684
40.173,53.551,40.503,49.588
37.814,55.99,41.525,43.44
39.318,50.794,42.882,42.021
36.237,47.986,46.532,39.027
33.289,45.586,52.131,40.372
34.77,42.903,47.652,41.667
33.221,41.276,49.562,42.213
33.872,42.038,46.799,39.605
37.024,45.473,47.532,37.94
36.438,44.879,44.263,37.482
39.14,44.146,50.729,29.371
35.029,46.982,51.856,30.154
36.502,47.281,44.094,31.293
35.079,46.1,45.541,33.058
35.115,42.401,42.889,33.595
34.486,42.847,47.2,26.986
37.35,41.215,50.106,29.825
38.104,44.788,53.226,31.091
41.279,46.945,52.552,33.689
42.478,47.255,55.412,31.56
41.044,47.842,53.734,32.511
35.74,48.529,57.582,37.596
30.258,43.561,55.029,35.689
27.685,46.636,49.222,31.901
32.11,41.106,46.499,32.353
30.521,37.792,44.836,33.098
33.408,40.691,43.486,34.3
34.711,40.824,42.754,30.36
39.301,42.063,43.749,33.684
38.469,45.358,42.316,40.143
33.813,43.449,47.902,40.742
30.04,36.113,46.273,37.714
29.962,32.973,49.003,36.319
29.35,32.672,54.251,39.403
32.284,33.021,58.984,39.24
31.053,33.296,64.403,42.11
32.794,31.014,63.313,41.418
36.96,32.442,63.964,42.002
35.318,32.516,59.587,42.21
38.881,31.162,60.092,49.67
39.31,35.687,62.822,50.292
40.427,36.406,65.969,54.188
41.501,37.094,67.121,56.749
39.84,34.578,66.754,54.406
38.756,33.007,64.859,55.003
43.933,37.766,67.681,53.761
42.604,38.621,65.722,49.413
45.618,39.071,67.645,46.361
41.252,43.968,62.458,49.882
43.32,45.709,58.624,48.289
40.398,47.391,58.75,54.937
39.605,47.169,50.793,56.802
37.768,47.294,50.365,60.065
40.293,49.533,46.648,60.48
40.669,49.148,45.352,65.526
41.851,47.793,49.164,66.601
41.328,52.056,49.734,68.349
37.993,51.381,51.969,69.05
37.079,52.798,57.542,71.043
36.797,50.771,57.61,75.079
41.307,50.115,58.193,77.583
40.903,48.946,57.231,77.813
41.259,47.355,58.584,77.059
39.882,45.493,57.21,73.623
37.321,45.3,55.538,72.699
39.72,44.841,48.595,70.333
38.535,44.088,45.101,68.245
36.022,44.121,45.724,69.196
31.889,42.491,46.601,64.352
33.59,44.165,47.458,66.195
36.763,48.528,51.88,65.753
34.797,45.554,52.843,64.039
35.776,46.361,55.196,67.606
38.146,48.719,60.519,66.597
35.543,49.304,57.222,69.561
38.2,47.321,58.598,70.38
34.958,43.109,56.922,68.077
30.714,40.537,51.828,65.635
27.409,37.961,51.325,62.162
30.931,36.25,49.47,64.906
34.486,34.323,48.824,63.231
37.185,36.333,52.192,58.813
39.637,36.078,53.839,61.14
40.403,36.012,52.215,66.034
43.881,34.815,53.69,69.43
39.515,33.135,56.508,72.284
34.394,30.795,57.772,69.973
35.398,29.801,56.825,72.585
33.974,29.017,58.374,74.078
36.932,30.41,59.111,67.738
29.894,28.846,60.599,67.767
32.179,27.222,66.575,69.43
35.018,28.778,69.497,66.245
30.349,28.349,69.865,65.038
33.865,28.815,70.033,66.638
33.485,30.518,67.708,66.418
21.774,25.934,71.458,67.494
26.39,28.029,70.019,69.435
26.041,27.704,69.735,69.895
28.645,28.169,69.215,70.325
27.008,33.699,69.434,67.409
26.333,35.908,69.765,64.531
22.487,30.962,63.829,67.371
18.815,29.835,59.758,67.626
21.665,25.308,55.816,67.272
20.972,24.742,57.262,69.736
18.457,24.303,56.631,70.106
21.434,27.007,57.787,72.517
22.796,26.463,61.133,71.223
22.871,21.856,61.689,74.536
23.081,24.069,59.585,72.162
19.805,19.661,60.481,72.52
22.849,16.805,62.38,72.316
21.26,14.479,61.426,70.151
24.479,16.695,60.814,72.001
25.666,13.473,61.221,69.903
26.069,15.662,61.972,64.37
25.924,18.273,65.949,67.827
27.908,17.527,65.61,70.807
30.531,21.55,66.998,67.816
27.2,19.833,75.309,60.9
26.773,20.042,75.558,57.468
25.615,19.087,74.542,57.596
26.073,19.952,70.394,53.937
24.027,21.336,70.764,57.882
28.801,22.854,67.969,57.261
31.596,22.494,69.171,56.021
32.188,24.073,70.523,55.826
27.949,25.733,73.993,53.466
33.02,30.368,77.001,50.573
35.652,31.905,75.993,47.561
40.516,31.721,75.098,44.783
39.211,30.138,71.874,40.574
39.968,30.508,72.241,39.686
39.791,28.719,73.97,41.732
42.975,33.21,73.251,43.633
44.33,37.372,70.974,45.944
46.356,36.022,71.458,43.718
47.495,35.264,73.983,38.702
44.523,31.346,68.372,35.356
42.069,29.244,71.063,39.288
42.415,31.278,70.682,40.276
41.691,37.222,69.735,45.504
41.63,34.644,69.438,42.43
42.212,35.785,69.561,42.348
37.192,34.748,69.875,42.672
38.933,35.851,70.976,44.947
41.701,35.568,72.017,41.241
39.857,33.693,70.404,41.454
38.759,33.863,65.345,40.372
36.248,36.164,69.539,44.01
39.171,40.001,70.287,45.828
38.352,37.66,68.931,45.181
37.474,32.197,68.344,48.559
38.066,32.735,60.963,52.188
37.831,32.741,60.205,48.184
38.474,35.687,61.118,50.097
38.98,32.701,61.829,50.451
37.071,40.077,60.081,49.551
38.879,40.645,58.166,48.262
39.47,43.11,53.452,54.604
38.63,42.657,51.491,53.231
43.53,45.509,50.834,58.268
47.438,44.504,48.078,51.286
43.378,44.217,45.827,47.168
43.668,45.944,44.377,46.594
41.571,44.547,45.093,44.434
42.521,50.422,45.459,47.653
39.181,49.586,50.351,46.024
39.079,49.882,52.182,45.718
35.907,48.663,50.689,46.444
38.883,43.472,50.986,45.047
39.335,37.844,51.252,47.171
37.649,39.049,49.007,50.452
38.713,43.06,50.256,48.822
33.529,46.384,52.164,53.27
25.61,51.201,56.426,48.72
24.164,49.524,56.545,42.03
27.111,52.029,57.526,41.782
29.217,49.966,53.919,42.722
24.588,53.494,53.378,40.252
25.453,52.593,51.764,39.628
24.714,53.383,52.859,39.212
23.759,52.821,53.773,43.088
23.521,48.922,52.906,41.351
23.456,51.858,53.837,40.701
32.727,47.723,55.793,47.092
34.86,50.995,58.136,43.185
30.879,51.339,56.794,46.125
31.35,48.828,53.575,51.123
32.833,53.488,58.871,52.144
32.158,53.272,58.935,53.101
32.13,52.433,64.539,48.354
39.049,56.7,68.644,48.869
36.119,48.73,68.441,46.391
38.754,47.369,74.288,47.81
37.791,49.52,75.736,41.585
37.543,45.975,66.978,42.534
39.258,45.314,64.517,48.445
42.197,45.775,60.937,49.49
45.987,44.579,56.531,56.302
45.979,45.723,54.075,57.046
45.138,49.301,53.07,54.031
42.956,52.397,53.609,52.269
39.443,53.265,52.373,49.162
40.473,57.969,52.523,49.181
40.31,52.896,54.687,51.806
37.897,53.763,48.034,51.523
38.843,56.887,51.058,51.907
39.553,60.26,49.35,53.855
40.867,60.731,48.331,53.71
39.951,60.607,49.976,52.008
38.696,57.102,53.235,53.141
38.982,59.155,53.342,53.187
37.139,60.611,51.666,52.808
30.572,60.794,53.948,49.931
29.102,59.553,51.2,50.054
30.144,60.548,53.303,49.488
34.845,60.24,51.948,50.967
34.861,60.416,51.665,49.054
34.963,60.216,47.276,48.541
32.713,64.362,42.685,50.76
35.316,64.615,44.429,53.211
31.789,65.075,43.91,53.868
35.685,66.915,43.147,55.305
38.102,71.24,44.901,48.588
37.017,73.757,49.775,48.259
37.238,76.299,48.089,49.479
40.701,76.727,47.733,51.087
35.268,73.531,47.781,55.578
35.559,72.326,51.274,58.446
32.214,73.313,47.702,62.097
34.965,76.682,48.988,66.04
33.156,76.454,40.674,64.741
35.171,78.024,37.548,68.343
37.215,79.059,36.953,69.207
38.724,75.503,40.884,68.394
39.213,73.484,38.028,65.831
43.59,71.425,38.503,63.814
45.097,70.396,36.478,58.316
49.376,64.462,41.314,53.865
53.43,64.363,38.542,56.833
55.03,64.426,33.808,52.748
57.827,65.114,37.571,48.339
56.545,67.434,36.873,49.519
57.788,68.854,36.05,51.225
54.336,70.808,35.194,50.085
53.496,70.484,37.233,49.848
46.855,71.061,38.43,54.283
50.757,74.52,36.189,57.885
55.508,75.3,38.177,58.143
54.924,73.65,43.504,55.074
51.991,75.181,45.677,58.18
54.551,72.828,46.702,59.329
53.087,68.664,42.435,59.694
56.504,72.368,40.983,64.353
53.995,70.716,44.24,67.408
54.48,72.583,47.545,66.863
54.278,74.448,44.719,66.025
55.956,76.059,40.853,63.18
58.629,74.201,40.624,71.144
61.075,75.588,41.497,72.332
61.603,72.394,45.034,69.172
59.97,72.118,42.054,71.627
59.484,76.77,42.271,73.038
63.712,76.813,41.483,70.572
65.704,78.793,44.973,68.799
67.855,77.243,45.12,72.593
63.907,76.765,53.483,71.674
64.606,74.321,52.174,71.66
63.988,71.089,53.167,67.486
67.509,72.82,51.372,69.787
64.853,74.02,47.995,68.861
63.274,75.841,49.558,66.006
62.806,73.483,50.323,67.285
64.326,68.574,50.346,69.66
64.704,68.085,49.501,71.195
65.812,69.95,50.48,67.777
58.643,70.216,48.619,68.227
57.847,67.661,47.47,69.124
55.234,69.695,50.971,65.882
56.525,67.374,52.685,63.646
53.617,67.365,49.102,66.373
55.241,68.818,49.536,65.16
